,Unnamed: 0,DATE,DEW,TMP,DIR,SPD,HUM,NO2,O3,PM25
15207,15207,2018-09-26 15:00:00,5.0,22.0,250.0,14.76,33.03173958503274,92.4,31.1,11.5
15208,15208,2018-09-26 16:00:00,5.0,22.0,240.0,13.86,33.03173958503274,98.5,27.8,9.1
15209,15209,2018-09-26 17:00:00,5.0,21.5,235.0,12.06,34.07426504042217,126.4,19.3,11.8
15210,15210,2018-09-26 18:00:00,6.5,20.0,220.0,9.36,41.63157298555514,108.8,15.3,12.5
15211,15211,2018-09-26 19:00:00,8.5,18.5,230.0,10.260000000000002,52.25644775680809,91.8,16.9,14.5
15212,15212,2018-09-26 20:00:00,10.5,16.5,230.0,11.16,67.80978881110923,83.1,16.5,18.8
15213,15213,2018-09-26 21:00:00,11.0,16.0,225.0,10.260000000000002,72.21894762129433,75.6,15.8,18.1
15214,15214,2018-09-26 22:00:00,11.0,15.0,230.0,10.260000000000002,76.99857740749145,68.0,18.2,17.2
15215,15215,2018-09-26 23:00:00,11.0,14.5,225.0,9.36,79.56702888749484,59.6,20.8,15.3
15216,15216,2018-09-27 00:00:00,11.0,14.0,225.0,8.46,82.13548036749823,47.4,32.5,15.5
15217,15217,2018-09-27 01:00:00,10.0,13.5,230.0,9.36,79.42445527720463,50.0,25.9,15.9
15218,15218,2018-09-27 02:00:00,10.0,13.0,215.0,7.56,82.00831729497705,46.5,28.1,14.8
15219,15219,2018-09-27 03:00:00,10.0,13.0,225.0,8.46,82.00831729497705,45.8,26.6,13.0
15220,15220,2018-09-27 04:00:00,10.0,12.0,220.0,7.56,87.56826823314964,72.9,11.6,20.7
15221,15221,2018-09-27 05:00:00,10.0,11.5,0.0,4.5,90.56086989240816,96.7,4.6,27.5
15222,15222,2018-09-27 06:00:00,10.0,12.5,230.0,8.46,84.78829276406334,86.9,3.0,32.0
15223,15223,2018-09-27 07:00:00,10.0,13.5,250.0,7.56,79.42445527720463,119.9,6.3,29.3
15224,15224,2018-09-27 08:00:00,9.5,14.5,225.0,8.46,72.0980315698076,105.4,8.0,29.3
15225,15225,2018-09-27 09:00:00,8.0,17.0,235.0,10.260000000000002,55.87838842883103,88.3,17.7,17.8
15226,15226,2018-09-27 10:00:00,7.5,18.5,250.0,14.76,48.71924049998428,66.6,28.6,13.6
15227,15227,2018-09-27 11:00:00,8.5,20.0,250.0,16.56,47.52028020007114,67.9,34.6,10.5
15228,15228,2018-09-27 12:00:00,8.0,21.5,265.0,17.46,42.05727069356211,70.3,33.8,12.9
15229,15229,2018-09-27 13:00:00,7.5,22.0,255.0,17.46,39.26398745275158,88.6,33.5,12.2
15230,15230,2018-09-27 14:00:00,5.5,22.5,250.0,20.34,33.45537286055441,89.8,38.1,8.8
15231,15231,2018-09-27 15:00:00,2.5,23.0,250.0,19.44,26.203742795235385,101.1,31.8,11.2
15232,15232,2018-09-27 16:00:00,4.0,22.0,265.0,17.64,30.86860264965196,131.7,24.5,11.0
15233,15233,2018-09-27 17:00:00,5.5,21.0,270.0,12.96,36.377589894860726,131.0,21.7,12.4
15234,15234,2018-09-27 18:00:00,6.0,20.0,280.0,12.06,40.03285141654708,134.7,9.6,16.8
15235,15235,2018-09-27 19:00:00,5.5,20.0,250.0,7.56,38.69184304836027,125.1,8.2,17.8
15236,15236,2018-09-27 20:00:00,5.5,18.5,280.0,10.260000000000002,42.5492059467783,121.1,5.5,16.7
15237,15237,2018-09-27 21:00:00,5.5,17.5,315.0,12.96,45.211626708560374,95.4,11.3,14.0
15238,15238,2018-09-27 22:00:00,5.5,15.5,355.0,8.46,51.45765682784012,61.7,20.9,8.9
15239,15239,2018-09-27 23:00:00,6.5,14.5,360.0,6.48,58.801010082794974,42.6,27.3,6.2
15240,15240,2018-09-28 00:00:00,8.5,14.0,345.0,7.56,69.497419070519,37.5,24.1,8.1
15241,15241,2018-09-28 01:00:00,10.0,13.5,360.0,5.58,79.42445527720463,32.5,22.3,8.4
15242,15242,2018-09-28 02:00:00,10.5,13.5,360.0,5.58,82.07189883123762,28.2,23.3,9.4
15243,15243,2018-09-28 03:00:00,11.0,14.0,360.0,10.260000000000002,82.13548036749823,21.8,32.4,4.6
15244,15244,2018-09-28 04:00:00,11.0,14.0,25.0,11.16,82.13548036749823,24.1,34.7,4.2
15245,15245,2018-09-28 05:00:00,10.0,13.5,15.0,12.96,79.42445527720463,34.1,32.5,6.4
15246,15246,2018-09-28 06:00:00,9.0,13.0,60.0,15.66,76.68106954930506,45.0,27.7,4.8
15247,15247,2018-09-28 07:00:00,8.5,13.0,50.0,13.86,74.17129608922576,47.8,25.8,8.4
15248,15248,2018-09-28 08:00:00,7.0,13.0,0.0,16.56,66.93429940077246,43.7,27.9,9.6
15249,15249,2018-09-28 09:00:00,6.5,14.0,60.0,20.34,60.63183482479519,33.4,31.4,5.8
15250,15250,2018-09-28 10:00:00,6.0,15.5,60.0,20.34,53.18207077098032,22.6,27.2,5.7
15251,15251,2018-09-28 11:00:00,5.5,16.0,15.0,15.66,49.75416650725221,24.5,25.9,4.8
15252,15252,2018-09-28 12:00:00,4.5,16.0,50.0,15.66,46.408291039280826,38.3,28.1,9.5
15253,15253,2018-09-28 13:00:00,3.0,16.0,50.0,14.76,41.73914037875153,46.8,30.8,11.6
15254,15254,2018-09-28 14:00:00,3.5,16.5,55.0,22.32,41.977171901648546,37.4,32.3,8.3
15255,15255,2018-09-28 15:00:00,3.0,16.0,60.0,19.44,41.73914037875153,51.0,30.6,5.1
15256,15256,2018-09-28 16:00:00,3.0,16.0,60.0,16.56,41.73914037875153,45.5,33.5,3.2
15257,15257,2018-09-28 17:00:00,2.5,15.5,60.0,12.96,41.68900740129534,42.4,34.3,3.8
15258,15258,2018-09-28 18:00:00,4.0,14.0,60.0,12.06,50.936601507911064,65.5,21.9,6.6
15259,15259,2018-09-28 19:00:00,4.0,13.0,60.0,11.16,54.36221665136378,68.3,10.3,11.2
15260,15260,2018-09-28 20:00:00,4.0,12.0,50.0,9.36,58.047833762427274,54.9,17.6,8.7
15261,15261,2018-09-28 21:00:00,5.0,11.0,60.0,8.280000000000001,66.50574973201361,43.1,21.9,7.5
15262,15262,2018-09-28 22:00:00,5.0,10.5,65.0,7.56,68.79711957919447,45.7,18.0,7.5
15263,15263,2018-09-28 23:00:00,5.0,10.0,0.0,4.5,71.08848942637533,46.3,14.7,4.8
15264,15264,2018-09-29 00:00:00,6.0,9.5,345.0,6.48,78.83974732866301,50.3,9.8,5.9
15265,15265,2018-09-29 01:00:00,6.0,9.0,325.0,6.48,81.48642001785869,76.1,0.4,13.4
15266,15266,2018-09-29 02:00:00,6.0,9.0,330.0,2.7,81.48642001785869,70.8,0.0,11.1
15267,15267,2018-09-29 03:00:00,6.0,8.0,330.0,6.48,87.19415400994987,64.1,0.0,10.3
15268,15268,2018-09-29 04:00:00,6.0,8.0,325.0,6.48,87.19415400994987,65.1,0.0,8.6
15269,15269,2018-09-29 05:00:00,5.5,8.0,0.0,3.6,84.27335056860468,75.9,0.0,14.7
15270,15270,2018-09-29 06:00:00,6.0,8.0,0.0,4.5,87.19415400994987,89.8,0.4,19.8
15271,15271,2018-09-29 07:00:00,6.0,9.5,0.0,5.4,78.83974732866301,85.4,3.0,16.4
15272,15272,2018-09-29 08:00:00,6.5,11.5,0.0,3.6,71.53914255104547,73.8,6.6,15.7
15273,15273,2018-09-29 09:00:00,6.5,13.5,0.0,3.6,62.600558740577384,54.1,16.1,8.7
15274,15274,2018-09-29 10:00:00,7.0,15.0,125.0,7.56,58.794057173929204,41.4,22.8,8.7
15275,15275,2018-09-29 11:00:00,6.5,15.5,120.0,8.46,55.136318812160816,33.5,32.5,6.2
15276,15276,2018-09-29 12:00:00,6.0,16.5,0.0,0.0,49.89273489444453,25.0,42.9,6.0
15277,15277,2018-09-29 13:00:00,6.0,17.5,0.0,0.0,46.829796300577534,36.3,37.6,6.7
15278,15278,2018-09-29 14:00:00,6.0,17.5,0.0,0.0,46.829796300577534,49.0,34.1,6.8
15279,15279,2018-09-29 15:00:00,5.5,18.0,0.0,0.0,43.833492103745606,74.2,23.7,11.8
15280,15280,2018-09-29 16:00:00,6.0,17.0,0.0,0.0,48.306889338496646,82.3,19.7,10.3
15281,15281,2018-09-29 17:00:00,5.5,16.5,250.0,0.0,48.168320951304324,110.6,12.0,11.9
15282,15282,2018-09-29 18:00:00,6.0,15.5,155.0,7.56,53.4119048690206,129.2,5.1,16.3
15283,15283,2018-09-29 19:00:00,8.0,14.0,40.0,5.4,67.1457980644984,109.5,0.9,21.1
15284,15284,2018-09-29 20:00:00,8.0,12.5,80.0,7.56,74.09075519429996,87.9,0.8,23.6
15285,15285,2018-09-29 21:00:00,7.5,12.0,230.0,5.580000000000001,73.99612941609016,90.6,0.9,31.4
15286,15286,2018-09-29 22:00:00,7.0,11.5,215.0,8.46,73.91480009972257,100.5,1.1,30.1
15287,15287,2018-09-29 23:00:00,7.0,11.0,220.0,10.260000000000002,76.35732912671828,86.5,5.0,20.3
15288,15288,2018-09-30 00:00:00,7.0,10.0,225.0,11.16,81.61891574974695,59.0,12.7,12.9
15289,15289,2018-09-30 01:00:00,7.0,10.0,235.0,9.36,81.61891574974695,63.9,4.6,15.2
15290,15290,2018-09-30 02:00:00,7.0,9.5,225.0,10.260000000000002,84.45406259555652,67.5,1.2,14.9
15291,15291,2018-09-30 03:00:00,7.0,9.0,235.0,11.16,87.28920944136608,63.1,0.4,16.4
15292,15292,2018-09-30 04:00:00,6.5,9.0,225.0,8.46,84.38781472961239,64.8,1.1,13.1
15293,15293,2018-09-30 05:00:00,6.0,8.0,225.0,8.46,87.19415400994987,61.6,0.7,16.2
15294,15294,2018-09-30 06:00:00,6.0,8.0,230.0,9.36,87.19415400994987,62.1,3.2,18.0
15295,15295,2018-09-30 07:00:00,7.0,9.0,235.0,9.36,87.28920944136608,63.4,7.5,15.0
15296,15296,2018-09-30 08:00:00,7.0,11.0,225.0,10.260000000000002,76.35732912671828,60.4,12.3,15.6
15297,15297,2018-09-30 09:00:00,7.0,13.5,235.0,9.36,64.82537923739709,55.9,23.2,10.5
15298,15298,2018-09-30 10:00:00,6.0,14.5,290.0,11.16,56.71638583356846,36.6,33.9,9.5
15299,15299,2018-09-30 11:00:00,6.0,15.0,280.0,12.96,54.88556109156824,43.1,34.9,9.0
15300,15300,2018-09-30 12:00:00,7.0,15.0,290.0,14.76,58.794057173929204,56.0,30.2,8.1
15301,15301,2018-09-30 13:00:00,8.0,15.0,300.0,16.56,62.94637721389572,57.6,27.9,9.1
15302,15302,2018-09-30 14:00:00,7.0,15.0,310.0,12.96,58.794057173929204,49.7,29.8,6.7
15303,15303,2018-09-30 15:00:00,6.5,15.0,295.0,14.76,56.83980913274872,59.8,28.2,6.5
15304,15304,2018-09-30 16:00:00,6.5,15.0,300.0,15.66,56.83980913274872,60.7,25.5,5.7
15305,15305,2018-09-30 17:00:00,6.0,14.0,300.0,13.86,58.547210575568684,73.8,22.6,8.5
15306,15306,2018-09-30 18:00:00,5.0,14.0,300.0,14.76,54.62481701439554,63.7,23.5,11.6
15307,15307,2018-09-30 19:00:00,4.5,14.0,295.0,16.56,52.7807092611533,65.4,25.0,8.7
15308,15308,2018-09-30 20:00:00,3.5,13.0,300.0,20.52,52.5125753742627,44.1,33.4,6.8
15309,15309,2018-09-30 21:00:00,4.5,12.0,300.0,22.32,60.149396433104904,39.3,35.0,4.0
15310,15310,2018-09-30 22:00:00,5.0,12.0,300.0,19.44,62.250959103782556,38.2,34.3,5.0
15311,15311,2018-09-30 23:00:00,5.5,11.0,300.0,19.44,68.89350806959389,28.9,40.1,2.9
15312,15312,2018-10-01 00:00:00,6.0,10.5,300.0,18.36,73.73717052332077,24.4,40.8,3.5
15313,15313,2018-10-01 01:00:00,6.0,10.0,300.0,14.76,76.19307463946734,20.9,35.6,5.0
15314,15314,2018-10-01 02:00:00,6.0,9.5,300.0,15.66,78.83974732866301,23.3,32.6,3.9
15315,15315,2018-10-01 03:00:00,5.0,9.0,305.0,12.06,76.02720503461788,28.1,26.6,3.7
15316,15316,2018-10-01 04:00:00,5.0,9.0,305.0,11.16,76.02720503461788,39.7,19.6,4.8
15317,15317,2018-10-01 05:00:00,5.0,9.0,300.0,12.06,76.02720503461788,71.4,9.9,9.5
15318,15318,2018-10-01 06:00:00,4.5,8.5,300.0,12.96,76.12323392221569,74.1,7.5,10.2
15319,15319,2018-10-01 07:00:00,4.0,9.0,300.0,13.86,70.89392071717191,72.9,11.1,6.9
15320,15320,2018-10-01 08:00:00,4.0,10.5,325.0,14.76,64.15200373072247,58.8,14.1,11.0
15321,15321,2018-10-01 09:00:00,4.0,11.5,335.0,13.86,60.03158937549124,53.9,20.6,9.3
15322,15322,2018-10-01 10:00:00,3.0,12.0,340.0,16.56,54.09774945803407,55.9,22.4,8.1
15323,15323,2018-10-01 11:00:00,2.0,13.0,300.0,19.44,47.188232229476434,56.7,23.5,5.2
15324,15324,2018-10-01 12:00:00,1.0,13.5,305.0,17.46,42.542258342609436,54.0,27.7,7.8
15325,15325,2018-10-01 13:00:00,1.0,14.0,305.0,17.46,41.15825986130945,67.7,26.4,7.5
15326,15326,2018-10-01 14:00:00,2.0,14.5,295.0,21.42,42.83204956475351,61.0,27.8,7.0
15327,15327,2018-10-01 15:00:00,2.0,14.0,300.0,21.42,44.21468308311353,78.3,23.6,4.8
15328,15328,2018-10-01 16:00:00,2.5,14.0,300.0,14.76,45.84255548508111,66.4,22.9,7.7
15329,15329,2018-10-01 17:00:00,3.0,14.0,295.0,15.66,47.470427887048686,68.2,19.4,10.8
15330,15330,2018-10-01 18:00:00,4.0,14.0,285.0,14.76,50.936601507911064,73.9,18.6,9.3
15331,15331,2018-10-01 19:00:00,3.5,14.0,245.0,11.16,49.20351469747989,80.4,10.5,9.0
15332,15332,2018-10-01 20:00:00,4.0,13.5,230.0,12.96,52.64940907963742,56.6,18.1,4.6
15333,15333,2018-10-01 21:00:00,5.0,13.0,250.0,17.64,58.298473968988105,54.5,15.6,6.6
15334,15334,2018-10-01 22:00:00,5.0,13.0,270.0,20.52,58.298473968988105,44.7,23.4,5.3
15335,15335,2018-10-01 23:00:00,5.0,12.5,255.0,20.52,60.27471653638533,32.9,29.9,7.2
15336,15336,2018-10-02 00:00:00,5.0,12.0,255.0,24.12,62.250959103782556,23.2,38.3,2.1
15337,15337,2018-10-02 01:00:00,5.0,11.0,250.0,20.34,66.50574973201361,20.8,41.8,4.8
15338,15338,2018-10-02 02:00:00,6.0,11.0,240.0,18.36,71.2812664071742,15.9,44.9,5.3
15339,15339,2018-10-02 03:00:00,7.0,11.5,250.0,21.42,73.91480009972257,16.0,43.9,4.4
15340,15340,2018-10-02 04:00:00,7.5,12.0,250.0,21.42,73.99612941609016,27.9,35.9,5.2
15341,15341,2018-10-02 05:00:00,8.5,12.5,250.0,22.32,76.60052865437926,51.4,24.8,5.6
15342,15342,2018-10-02 06:00:00,10.0,13.5,250.0,22.32,79.42445527720463,74.7,13.5,10.1
15343,15343,2018-10-02 07:00:00,11.0,14.0,245.0,20.52,82.13548036749823,68.7,10.4,7.8
15344,15344,2018-10-02 08:00:00,11.5,15.5,240.0,18.36,77.0768088380448,69.1,8.1,8.5
15345,15345,2018-10-02 09:00:00,13.0,17.5,270.0,20.34,74.94607075459598,63.4,12.8,6.5
15346,15346,2018-10-02 10:00:00,12.0,19.0,280.0,25.020000000000003,63.84754420351266,43.9,22.5,3.1
15347,15347,2018-10-02 11:00:00,12.0,19.0,285.0,30.6,63.84754420351266,41.5,26.3,5.1
15348,15348,2018-10-02 12:00:00,12.5,19.0,285.0,24.12,66.01189304643225,40.6,25.5,7.1
15349,15349,2018-10-02 13:00:00,12.0,19.5,285.0,28.62,61.923980305700205,43.4,24.8,5.1
15350,15350,2018-10-02 14:00:00,12.0,20.0,285.0,25.92,60.000416407887755,49.3,23.6,6.5
15351,15351,2018-10-02 15:00:00,12.0,20.0,280.0,25.020000000000003,60.000416407887755,63.2,24.9,2.6
15352,15352,2018-10-02 16:00:00,11.0,19.0,285.0,23.22,59.76281568293624,60.5,26.9,5.1
15353,15353,2018-10-02 17:00:00,11.5,19.0,280.0,21.42,61.80517994322445,59.2,22.7,5.1
15354,15354,2018-10-02 18:00:00,12.0,18.5,280.0,16.56,65.91062270938143,50.3,23.0,7.3
15355,15355,2018-10-02 19:00:00,11.5,18.0,295.0,23.04,65.7993488617904,40.1,27.8,3.3
15356,15356,2018-10-02 20:00:00,12.0,17.5,275.0,20.34,70.18753795713428,41.2,21.6,4.9
15357,15357,2018-10-02 21:00:00,12.0,17.0,265.0,20.34,72.40137469901838,34.5,21.3,4.4
15358,15358,2018-10-02 22:00:00,12.0,17.0,275.0,22.32,72.40137469901838,32.6,20.7,3.8
15359,15359,2018-10-02 23:00:00,12.0,17.0,285.0,20.52,72.40137469901838,21.2,26.6,0.9
15360,15360,2018-10-03 00:00:00,11.5,16.0,300.0,19.44,74.68699394494624,22.9,27.7,2.7
15361,15361,2018-10-03 01:00:00,11.0,15.5,300.0,15.66,74.60876251439291,18.8,30.6,1.6
15362,15362,2018-10-03 02:00:00,11.0,15.0,300.0,17.64,76.99857740749145,19.3,29.2,2.6
15363,15363,2018-10-03 03:00:00,11.0,15.0,300.0,12.06,76.99857740749145,24.9,24.7,0.5
15364,15364,2018-10-03 04:00:00,11.0,15.0,300.0,13.86,76.99857740749145,48.9,12.3,7.3
15365,15365,2018-10-03 05:00:00,11.0,14.0,295.0,11.16,82.13548036749823,76.9,6.0,7.8
15366,15366,2018-10-03 06:00:00,11.0,14.0,290.0,5.4,82.13548036749823,90.5,2.4,12.4
15367,15367,2018-10-03 07:00:00,11.0,15.0,220.0,6.48,76.99857740749145,75.9,2.3,9.4
15368,15368,2018-10-03 08:00:00,11.5,16.0,260.0,12.06,74.68699394494624,69.5,5.1,6.3
15369,15369,2018-10-03 09:00:00,11.0,16.0,270.0,11.16,72.21894762129433,69.1,7.3,8.6
15370,15370,2018-10-03 10:00:00,10.5,16.0,270.0,12.96,69.89114011954749,60.6,13.1,8.3
15371,15371,2018-10-03 11:00:00,10.0,16.5,285.0,15.66,65.48198130936238,62.7,11.7,8.5
15372,15372,2018-10-03 12:00:00,10.0,17.5,260.0,15.66,61.462011504547064,64.5,12.9,7.4
15373,15373,2018-10-03 13:00:00,10.0,17.0,275.0,18.36,63.40063000092414,57.4,16.2,10.3
15374,15374,2018-10-03 14:00:00,10.0,18.0,270.0,15.66,59.52339300817,74.7,12.4,11.3
15375,15375,2018-10-03 15:00:00,10.0,18.0,295.0,16.56,59.52339300817,61.3,14.3,10.3
15376,15376,2018-10-03 16:00:00,10.0,18.0,295.0,10.260000000000002,59.52339300817,80.4,9.7,9.0
15377,15377,2018-10-03 17:00:00,11.0,17.5,285.0,7.56,65.69720020555681,95.3,4.9,14.1
15378,15378,2018-10-03 18:00:00,10.5,17.0,290.0,5.4,65.58501695185356,110.2,0.3,16.6
15379,15379,2018-10-03 19:00:00,10.5,16.5,210.0,7.56,67.80978881110923,104.4,0.5,21.9
15380,15380,2018-10-03 20:00:00,11.0,15.0,230.0,6.48,76.99857740749145,98.9,0.4,27.2
15381,15381,2018-10-03 21:00:00,11.0,14.5,225.0,9.36,79.56702888749484,82.5,0.3,17.5
15382,15382,2018-10-03 22:00:00,11.0,14.0,215.0,8.46,82.13548036749823,65.2,0.0,14.9
15383,15383,2018-10-03 23:00:00,11.5,14.0,230.0,7.380000000000001,84.94241922550252,58.4,0.1,13.2
15384,15384,2018-10-04 00:00:00,12.0,13.5,225.0,10.260000000000002,90.7000410990632,49.7,1.0,12.6
15385,15385,2018-10-04 01:00:00,11.0,13.0,220.0,9.36,87.65929893866785,43.8,2.7,11.7
15386,15386,2018-10-04 02:00:00,11.0,12.5,230.0,11.16,90.630835347716,38.7,2.7,9.4
15387,15387,2018-10-04 03:00:00,11.0,12.0,240.0,9.36,93.60237175676416,41.9,1.0,9.5
15388,15388,2018-10-04 04:00:00,11.0,12.0,245.0,11.16,93.60237175676416,43.8,0.0,11.8
15389,15389,2018-10-04 05:00:00,11.0,11.0,240.0,9.36,100.0,59.1,0.2,16.7
15390,15390,2018-10-04 06:00:00,11.0,11.0,230.0,10.260000000000002,100.0,60.1,0.7,16.4
15391,15391,2018-10-04 07:00:00,11.0,11.0,250.0,10.260000000000002,100.0,55.3,2.3,15.4
15392,15392,2018-10-04 08:00:00,11.0,11.5,225.0,11.16,96.80118587838207,50.2,2.9,9.2
15393,15393,2018-10-04 09:00:00,11.5,12.5,230.0,12.06,93.82964946933392,50.2,4.0,13.9
15394,15394,2018-10-04 10:00:00,12.0,13.5,230.0,12.96,90.7000410990632,46.8,4.2,11.2
15395,15395,2018-10-04 11:00:00,12.0,14.5,225.0,13.86,85.00535552053992,41.8,8.3,8.1
15396,15396,2018-10-04 12:00:00,13.0,16.0,230.0,13.86,82.38595162827323,51.9,8.5,8.3
15397,15397,2018-10-04 13:00:00,13.0,17.0,225.0,14.76,77.30999987827745,44.0,11.3,9.5
15398,15398,2018-10-04 14:00:00,13.0,17.0,225.0,15.66,77.30999987827745,51.3,12.3,11.1
15399,15399,2018-10-04 15:00:00,13.0,17.0,220.0,14.76,77.30999987827745,60.9,10.5,12.5
15400,15400,2018-10-04 16:00:00,12.0,16.5,215.0,14.76,74.77820748380825,64.9,7.2,12.6
15401,15401,2018-10-04 17:00:00,13.0,16.0,220.0,10.260000000000002,82.38595162827323,61.5,4.4,14.3
15402,15402,2018-10-04 18:00:00,12.0,15.5,225.0,12.06,79.70819661308559,51.9,9.9,14.8
15403,15403,2018-10-04 19:00:00,12.0,15.0,220.0,12.06,82.26135295757305,48.7,10.8,14.7
15404,15404,2018-10-04 20:00:00,12.0,15.0,205.0,11.16,82.26135295757305,49.9,13.2,15.0
15405,15405,2018-10-04 21:00:00,12.0,14.0,205.0,10.260000000000002,87.74935808350679,56.2,8.9,12.9
15406,15406,2018-10-04 22:00:00,12.0,13.0,220.0,4.5,93.65072411461962,59.9,6.8,15.8
15407,15407,2018-10-04 23:00:00,11.0,13.0,240.0,1.8,87.65929893866785,62.5,4.8,15.9
15408,15408,2018-10-05 00:00:00,11.0,12.0,170.0,1.8,93.60237175676416,54.0,6.2,14.3
15409,15409,2018-10-05 01:00:00,11.0,12.0,210.0,3.78,93.60237175676416,48.0,3.1,12.7
15410,15410,2018-10-05 02:00:00,11.0,12.0,150.0,2.7,93.60237175676416,47.0,0.3,15.2
15411,15411,2018-10-05 03:00:00,11.0,11.0,0.0,2.7,100.0,42.7,0.4,17.3
15412,15412,2018-10-05 04:00:00,10.5,11.0,10.0,3.6,96.77673577583332,47.0,0.3,17.8
15413,15413,2018-10-05 05:00:00,10.0,10.5,80.0,6.48,96.77673577583332,39.4,0.2,20.5
15414,15414,2018-10-05 06:00:00,10.5,11.0,80.0,5.4,96.77673577583332,52.0,0.3,27.6
15415,15415,2018-10-05 07:00:00,11.5,11.5,110.0,9.36,100.0,58.7,0.9,25.3
15416,15416,2018-10-05 08:00:00,12.5,13.0,110.0,7.380000000000001,96.8253620573098,55.0,3.3,24.7
15417,15417,2018-10-05 09:00:00,13.0,13.0,110.0,8.46,100.0,47.8,7.0,21.9
15418,15418,2018-10-05 10:00:00,13.0,13.5,95.0,6.48,96.84926833887043,52.9,7.8,23.8
15419,15419,2018-10-05 11:00:00,14.0,16.5,70.0,5.4,85.21795385972564,58.2,8.5,24.0
15420,15420,2018-10-05 12:00:00,14.0,19.5,0.0,4.5,70.5691547586823,63.9,7.2,24.5
15421,15421,2018-10-05 13:00:00,13.0,21.0,0.0,4.5,60.7196305228569,74.5,12.5,19.0
15422,15422,2018-10-05 14:00:00,11.5,22.0,220.0,11.16,51.364856212516955,78.4,17.6,14.7
15423,15423,2018-10-05 15:00:00,11.0,22.0,215.0,8.46,49.66749449203244,97.1,21.3,18.2
15424,15424,2018-10-05 16:00:00,11.0,21.0,230.0,10.260000000000002,52.802638324228326,116.2,14.2,19.0
15425,15425,2018-10-05 17:00:00,12.0,20.0,200.0,10.260000000000002,60.000416407887755,121.2,9.7,16.6
15426,15426,2018-10-05 18:00:00,12.0,18.5,230.0,9.36,65.91062270938143,110.2,5.4,19.9
15427,15427,2018-10-05 19:00:00,12.0,17.5,240.0,9.36,70.18753795713428,81.3,14.5,18.0
15428,15428,2018-10-05 20:00:00,12.0,16.5,210.0,6.48,74.77820748380825,84.8,14.2,20.1
15429,15429,2018-10-05 21:00:00,11.0,16.0,215.0,5.4,72.21894762129433,79.8,11.6,22.4
15430,15430,2018-10-05 22:00:00,11.0,15.0,220.0,6.48,76.99857740749145,85.6,9.9,21.6
15431,15431,2018-10-05 23:00:00,11.0,14.5,215.0,5.4,79.56702888749484,86.2,7.8,24.7
15432,15432,2018-10-06 00:00:00,11.0,14.0,215.0,9.36,82.13548036749823,71.9,12.2,20.5
15433,15433,2018-10-06 01:00:00,11.0,14.0,225.0,6.48,82.13548036749823,60.0,12.7,20.9
15434,15434,2018-10-06 02:00:00,11.0,13.0,220.0,6.48,87.65929893866785,62.6,8.0,22.6
15435,15435,2018-10-06 03:00:00,11.0,13.0,230.0,5.4,87.65929893866785,59.5,10.3,22.0
15436,15436,2018-10-06 04:00:00,11.5,13.0,330.0,8.280000000000001,90.65501152664372,59.1,1.2,27.0
15437,15437,2018-10-06 05:00:00,12.0,12.0,350.0,8.46,100.0,35.3,4.3,27.8
15438,15438,2018-10-06 06:00:00,12.0,12.5,0.0,6.48,96.8253620573098,37.6,8.9,20.0
15439,15439,2018-10-06 07:00:00,11.5,12.5,340.0,11.16,93.62654793569187,45.4,14.3,9.0
15440,15440,2018-10-06 08:00:00,10.0,11.0,340.0,13.86,93.55347155166666,44.3,21.9,6.5
15441,15441,2018-10-06 09:00:00,10.0,11.0,340.0,12.06,93.55347155166666,45.8,19.5,6.5
15442,15442,2018-10-06 10:00:00,10.0,11.0,350.0,12.96,93.55347155166666,54.4,18.3,8.6
15443,15443,2018-10-06 11:00:00,10.0,11.0,350.0,15.66,93.55347155166666,40.7,28.6,2.8
15444,15444,2018-10-06 12:00:00,9.0,11.0,10.0,17.46,87.47625235168276,51.2,35.5,5.1
15445,15445,2018-10-06 13:00:00,9.0,10.0,360.0,15.66,93.50401529821623,56.5,41.2,3.3
15446,15446,2018-10-06 14:00:00,9.0,10.0,355.0,13.86,93.50401529821623,52.6,39.1,3.5
15447,15447,2018-10-06 15:00:00,9.0,10.0,185.0,15.66,93.50401529821623,37.8,47.9,2.0
15448,15448,2018-10-06 16:00:00,8.0,10.0,190.0,16.56,87.38323744820416,47.8,44.8,3.6
15449,15449,2018-10-06 17:00:00,8.0,10.0,360.0,14.76,87.38323744820416,40.6,43.5,3.3
15450,15450,2018-10-06 18:00:00,8.0,10.0,10.0,15.66,87.38323744820416,45.8,38.6,4.8
15451,15451,2018-10-06 19:00:00,7.5,10.0,0.0,13.86,84.50107659897556,26.8,42.5,4.8
15452,15452,2018-10-06 20:00:00,7.0,10.0,10.0,15.66,81.61891574974695,28.9,39.9,3.9
15453,15453,2018-10-06 21:00:00,7.0,10.0,355.0,16.56,81.61891574974695,28.2,35.1,2.9
15454,15454,2018-10-06 22:00:00,7.0,9.5,350.0,14.76,84.45406259555652,32.3,29.8,3.2
15455,15455,2018-10-06 23:00:00,6.5,9.0,350.0,14.76,84.38781472961239,22.3,32.3,4.4
15456,15456,2018-10-07 00:00:00,6.0,8.5,360.0,13.86,84.3402870139043,22.6,33.8,3.8
15457,15457,2018-10-07 01:00:00,5.0,8.0,350.0,12.06,81.35254712725947,30.4,29.7,2.8
15458,15458,2018-10-07 02:00:00,5.0,7.5,350.0,12.06,84.22530185772081,30.5,27.2,4.2
