Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,NO2,14/06/2017 12:00,29.60000,ug m-3,R
TH4,NO2,14/06/2017 13:00,34.50000,ug m-3,R
TH4,NO2,14/06/2017 14:00,38.20000,ug m-3,R
TH4,NO2,14/06/2017 15:00,41.10000,ug m-3,R
TH4,NO2,14/06/2017 16:00,39.30000,ug m-3,R
TH4,NO2,14/06/2017 17:00,35.70000,ug m-3,R
TH4,NO2,14/06/2017 18:00,40.70000,ug m-3,R
TH4,NO2,14/06/2017 19:00,43.90000,ug m-3,R
TH4,NO2,14/06/2017 20:00,43.90000,ug m-3,R
TH4,NO2,14/06/2017 21:00,51.70000,ug m-3,R
TH4,NO2,14/06/2017 22:00,46.60000,ug m-3,R
TH4,NO2,14/06/2017 23:00,59.80000,ug m-3,R
TH4,NO2,15/06/2017 00:00,80.40000,ug m-3,R
TH4,NO2,15/06/2017 01:00,63.60000,ug m-3,R
TH4,NO2,15/06/2017 02:00,75.20000,ug m-3,R
TH4,NO2,15/06/2017 03:00,90.10000,ug m-3,R
TH4,NO2,15/06/2017 04:00,84.80000,ug m-3,R
TH4,NO2,15/06/2017 05:00,86.60000,ug m-3,R
TH4,NO2,15/06/2017 06:00,102.60000,ug m-3,R
TH4,NO2,15/06/2017 07:00,78.60000,ug m-3,R
TH4,NO2,15/06/2017 08:00,58.40000,ug m-3,R
TH4,NO2,15/06/2017 09:00,58.80000,ug m-3,R
TH4,NO2,15/06/2017 10:00,44.50000,ug m-3,R
TH4,NO2,15/06/2017 11:00,55.70000,ug m-3,R
TH4,NO2,15/06/2017 12:00,46.00000,ug m-3,R
TH4,NO2,15/06/2017 13:00,36.70000,ug m-3,R
TH4,NO2,15/06/2017 14:00,46.80000,ug m-3,R
TH4,NO2,15/06/2017 15:00,69.00000,ug m-3,R
TH4,NO2,15/06/2017 16:00,65.20000,ug m-3,R
TH4,NO2,15/06/2017 17:00,66.50000,ug m-3,R
TH4,NO2,15/06/2017 18:00,52.30000,ug m-3,R
TH4,NO2,15/06/2017 19:00,34.70000,ug m-3,R
TH4,NO2,15/06/2017 20:00,42.70000,ug m-3,R
TH4,NO2,15/06/2017 21:00,32.40000,ug m-3,R
TH4,NO2,15/06/2017 22:00,30.50000,ug m-3,R
TH4,NO2,15/06/2017 23:00,33.40000,ug m-3,R
TH4,NO2,16/06/2017 00:00,32.30000,ug m-3,R
TH4,NO2,16/06/2017 01:00,26.40000,ug m-3,R
TH4,NO2,16/06/2017 02:00,26.30000,ug m-3,R
TH4,NO2,16/06/2017 03:00,27.60000,ug m-3,R
TH4,NO2,16/06/2017 04:00,39.50000,ug m-3,R
TH4,NO2,16/06/2017 05:00,62.80000,ug m-3,R
TH4,NO2,16/06/2017 06:00,75.30000,ug m-3,R
TH4,NO2,16/06/2017 07:00,49.20000,ug m-3,R
TH4,NO2,16/06/2017 08:00,57.10000,ug m-3,R
TH4,NO2,16/06/2017 09:00,44.40000,ug m-3,R
TH4,NO2,16/06/2017 10:00,51.00000,ug m-3,R
TH4,NO2,16/06/2017 11:00,51.00000,ug m-3,R
TH4,NO2,16/06/2017 12:00,56.20000,ug m-3,R
TH4,NO2,16/06/2017 13:00,63.50000,ug m-3,R
TH4,NO2,16/06/2017 14:00,76.80000,ug m-3,R
TH4,NO2,16/06/2017 15:00,92.10000,ug m-3,R
TH4,NO2,16/06/2017 16:00,72.50000,ug m-3,R
TH4,NO2,16/06/2017 17:00,85.90000,ug m-3,R
TH4,NO2,16/06/2017 18:00,72.90000,ug m-3,R
TH4,NO2,16/06/2017 19:00,73.70000,ug m-3,R
TH4,NO2,16/06/2017 20:00,55.60000,ug m-3,R
TH4,NO2,16/06/2017 21:00,57.30000,ug m-3,R
TH4,NO2,16/06/2017 22:00,64.20000,ug m-3,R
TH4,NO2,16/06/2017 23:00,56.60000,ug m-3,R
TH4,NO2,17/06/2017 00:00,54.20000,ug m-3,R
TH4,NO2,17/06/2017 01:00,45.80000,ug m-3,R
TH4,NO2,17/06/2017 02:00,53.10000,ug m-3,R
TH4,NO2,17/06/2017 03:00,53.80000,ug m-3,R
TH4,NO2,17/06/2017 04:00,53.90000,ug m-3,R
TH4,NO2,17/06/2017 05:00,52.80000,ug m-3,R
TH4,NO2,17/06/2017 06:00,53.00000,ug m-3,R
TH4,NO2,17/06/2017 07:00,50.90000,ug m-3,R
TH4,NO2,17/06/2017 08:00,55.40000,ug m-3,R
TH4,NO2,17/06/2017 09:00,55.10000,ug m-3,R
TH4,NO2,17/06/2017 10:00,64.40000,ug m-3,R
TH4,NO2,17/06/2017 11:00,65.40000,ug m-3,R
TH4,NO2,17/06/2017 12:00,72.10000,ug m-3,R
TH4,NO2,17/06/2017 13:00,75.60000,ug m-3,R
TH4,NO2,17/06/2017 14:00,86.10000,ug m-3,R
TH4,NO2,17/06/2017 15:00,96.70000,ug m-3,R
TH4,NO2,17/06/2017 16:00,79.70000,ug m-3,R
TH4,NO2,17/06/2017 17:00,73.50000,ug m-3,R
TH4,NO2,17/06/2017 18:00,76.20000,ug m-3,R
TH4,NO2,17/06/2017 19:00,66.50000,ug m-3,R
TH4,NO2,17/06/2017 20:00,62.70000,ug m-3,R
TH4,NO2,17/06/2017 21:00,55.00000,ug m-3,R
TH4,NO2,17/06/2017 22:00,54.90000,ug m-3,R
TH4,NO2,17/06/2017 23:00,45.60000,ug m-3,R
TH4,NO2,18/06/2017 00:00,51.10000,ug m-3,R
TH4,NO2,18/06/2017 01:00,44.40000,ug m-3,R
TH4,NO2,18/06/2017 02:00,41.10000,ug m-3,R
TH4,NO2,18/06/2017 03:00,36.90000,ug m-3,R
TH4,NO2,18/06/2017 04:00,35.40000,ug m-3,R
TH4,NO2,18/06/2017 05:00,40.50000,ug m-3,R
TH4,NO2,18/06/2017 06:00,50.50000,ug m-3,R
TH4,NO2,18/06/2017 07:00,45.90000,ug m-3,R
TH4,NO2,18/06/2017 08:00,43.80000,ug m-3,R
TH4,NO2,18/06/2017 09:00,51.20000,ug m-3,R
TH4,NO2,18/06/2017 10:00,60.10000,ug m-3,R
TH4,NO2,18/06/2017 11:00,58.00000,ug m-3,R
TH4,NO2,18/06/2017 12:00,53.00000,ug m-3,R
TH4,NO2,18/06/2017 13:00,56.20000,ug m-3,R
TH4,NO2,18/06/2017 14:00,58.20000,ug m-3,R
TH4,NO2,18/06/2017 15:00,40.80000,ug m-3,R
TH4,NO2,18/06/2017 16:00,32.70000,ug m-3,R
TH4,NO2,18/06/2017 17:00,28.60000,ug m-3,R
TH4,NO2,18/06/2017 18:00,35.70000,ug m-3,R
TH4,NO2,18/06/2017 19:00,72.00000,ug m-3,R
TH4,NO2,18/06/2017 20:00,86.00000,ug m-3,R
TH4,NO2,18/06/2017 21:00,88.20000,ug m-3,R
TH4,NO2,18/06/2017 22:00,87.40000,ug m-3,R
TH4,NO2,18/06/2017 23:00,77.80000,ug m-3,R
TH4,NO2,19/06/2017 00:00,54.50000,ug m-3,R
TH4,NO2,19/06/2017 01:00,59.80000,ug m-3,R
TH4,NO2,19/06/2017 02:00,68.60000,ug m-3,R
TH4,NO2,19/06/2017 03:00,59.20000,ug m-3,R
TH4,NO2,19/06/2017 04:00,63.40000,ug m-3,R
TH4,NO2,19/06/2017 05:00,73.50000,ug m-3,R
TH4,NO2,19/06/2017 06:00,72.10000,ug m-3,R
TH4,NO2,19/06/2017 07:00,68.00000,ug m-3,R
TH4,NO2,19/06/2017 08:00,56.70000,ug m-3,R
TH4,NO2,19/06/2017 09:00,39.30000,ug m-3,R
TH4,NO2,19/06/2017 10:00,41.40000,ug m-3,R
TH4,NO2,19/06/2017 11:00,41.70000,ug m-3,R
TH4,NO2,19/06/2017 12:00,35.90000,ug m-3,R
TH4,NO2,19/06/2017 13:00,43.30000,ug m-3,R
TH4,NO2,19/06/2017 14:00,38.90000,ug m-3,R
TH4,NO2,19/06/2017 15:00,62.80000,ug m-3,R
TH4,NO2,19/06/2017 16:00,50.90000,ug m-3,R
TH4,NO2,19/06/2017 17:00,49.70000,ug m-3,R
TH4,NO2,19/06/2017 18:00,45.50000,ug m-3,R
TH4,NO2,19/06/2017 19:00,49.00000,ug m-3,R
TH4,NO2,19/06/2017 20:00,58.50000,ug m-3,R
TH4,NO2,19/06/2017 21:00,62.00000,ug m-3,R
TH4,NO2,19/06/2017 22:00,70.00000,ug m-3,R
TH4,NO2,19/06/2017 23:00,68.60000,ug m-3,R
TH4,NO2,20/06/2017 00:00,72.10000,ug m-3,R
TH4,NO2,20/06/2017 01:00,79.80000,ug m-3,R
TH4,NO2,20/06/2017 02:00,68.60000,ug m-3,R
TH4,NO2,20/06/2017 03:00,73.40000,ug m-3,R
TH4,NO2,20/06/2017 04:00,61.90000,ug m-3,R
TH4,NO2,20/06/2017 05:00,73.20000,ug m-3,R
TH4,NO2,20/06/2017 06:00,81.70000,ug m-3,R
TH4,NO2,20/06/2017 07:00,66.90000,ug m-3,R
TH4,NO2,20/06/2017 08:00,57.90000,ug m-3,R
TH4,NO2,20/06/2017 09:00,57.00000,ug m-3,R
TH4,NO2,20/06/2017 10:00,52.50000,ug m-3,R
TH4,NO2,20/06/2017 11:00,33.30000,ug m-3,R
TH4,NO2,20/06/2017 12:00,,ug m-3,R
TH4,NO2,20/06/2017 13:00,32.40000,ug m-3,R
TH4,NO2,20/06/2017 14:00,44.80000,ug m-3,R
TH4,NO2,20/06/2017 15:00,52.30000,ug m-3,R
TH4,NO2,20/06/2017 16:00,58.10000,ug m-3,R
TH4,NO2,20/06/2017 17:00,46.80000,ug m-3,R
TH4,NO2,20/06/2017 18:00,30.40000,ug m-3,R
TH4,NO2,20/06/2017 19:00,27.60000,ug m-3,R
TH4,NO2,20/06/2017 20:00,25.00000,ug m-3,R
TH4,NO2,20/06/2017 21:00,23.10000,ug m-3,R
TH4,NO2,20/06/2017 22:00,24.80000,ug m-3,R
TH4,NO2,20/06/2017 23:00,23.30000,ug m-3,R
TH4,NO2,21/06/2017 00:00,16.20000,ug m-3,R
TH4,NO2,21/06/2017 01:00,13.60000,ug m-3,R
TH4,NO2,21/06/2017 02:00,20.30000,ug m-3,R
TH4,NO2,21/06/2017 03:00,26.80000,ug m-3,R
TH4,NO2,21/06/2017 04:00,31.70000,ug m-3,R
TH4,NO2,21/06/2017 05:00,36.10000,ug m-3,R
TH4,NO2,21/06/2017 06:00,43.90000,ug m-3,R
TH4,NO2,21/06/2017 07:00,43.30000,ug m-3,R
TH4,NO2,21/06/2017 08:00,44.10000,ug m-3,R
TH4,NO2,21/06/2017 09:00,41.40000,ug m-3,R
TH4,NO2,21/06/2017 10:00,38.00000,ug m-3,R
TH4,NO2,21/06/2017 11:00,39.40000,ug m-3,R
TH4,NO2,21/06/2017 12:00,44.90000,ug m-3,R
TH4,NO2,21/06/2017 13:00,48.50000,ug m-3,R
TH4,NO2,21/06/2017 14:00,52.50000,ug m-3,R
TH4,NO2,21/06/2017 15:00,58.60000,ug m-3,R
TH4,NO2,21/06/2017 16:00,76.00000,ug m-3,R
TH4,NO2,21/06/2017 17:00,87.80000,ug m-3,R
TH4,NO2,21/06/2017 18:00,75.60000,ug m-3,R
TH4,NO2,21/06/2017 19:00,110.30000,ug m-3,R
TH4,NO2,21/06/2017 20:00,114.10000,ug m-3,R
TH4,NO2,21/06/2017 21:00,100.20000,ug m-3,R
TH4,NO2,21/06/2017 22:00,74.50000,ug m-3,R
TH4,NO2,21/06/2017 23:00,50.20000,ug m-3,R
TH4,NO2,22/06/2017 00:00,46.00000,ug m-3,R
TH4,NO2,22/06/2017 01:00,26.00000,ug m-3,R
TH4,NO2,22/06/2017 02:00,20.20000,ug m-3,R
TH4,NO2,22/06/2017 03:00,26.10000,ug m-3,R
TH4,NO2,22/06/2017 04:00,37.60000,ug m-3,R
TH4,NO2,22/06/2017 05:00,54.20000,ug m-3,R
TH4,NO2,22/06/2017 06:00,64.60000,ug m-3,R
TH4,NO2,22/06/2017 07:00,51.80000,ug m-3,R
TH4,NO2,22/06/2017 08:00,54.90000,ug m-3,R
TH4,NO2,22/06/2017 09:00,58.20000,ug m-3,R
TH4,NO2,22/06/2017 10:00,54.50000,ug m-3,R
TH4,NO2,22/06/2017 11:00,45.10000,ug m-3,R
TH4,NO2,22/06/2017 12:00,59.20000,ug m-3,R
TH4,NO2,22/06/2017 13:00,61.20000,ug m-3,R
TH4,NO2,22/06/2017 14:00,78.40000,ug m-3,R
TH4,NO2,22/06/2017 15:00,72.60000,ug m-3,R
TH4,NO2,22/06/2017 16:00,83.30000,ug m-3,R
TH4,NO2,22/06/2017 17:00,88.80000,ug m-3,R
TH4,NO2,22/06/2017 18:00,92.80000,ug m-3,R
TH4,NO2,22/06/2017 19:00,61.30000,ug m-3,R
TH4,NO2,22/06/2017 20:00,47.80000,ug m-3,R
TH4,NO2,22/06/2017 21:00,43.10000,ug m-3,R
TH4,NO2,22/06/2017 22:00,41.10000,ug m-3,R
TH4,NO2,22/06/2017 23:00,46.40000,ug m-3,R
TH4,NO2,23/06/2017 00:00,35.00000,ug m-3,R
TH4,NO2,23/06/2017 01:00,20.60000,ug m-3,R
TH4,NO2,23/06/2017 02:00,23.60000,ug m-3,R
TH4,NO2,23/06/2017 03:00,23.70000,ug m-3,R
TH4,NO2,23/06/2017 04:00,31.70000,ug m-3,R
TH4,NO2,23/06/2017 05:00,47.70000,ug m-3,R
TH4,NO2,23/06/2017 06:00,53.50000,ug m-3,R
TH4,NO2,23/06/2017 07:00,45.20000,ug m-3,R
TH4,NO2,23/06/2017 08:00,48.10000,ug m-3,R
TH4,NO2,23/06/2017 09:00,34.90000,ug m-3,R
TH4,NO2,23/06/2017 10:00,43.00000,ug m-3,R
TH4,NO2,23/06/2017 11:00,42.70000,ug m-3,R
TH4,NO2,23/06/2017 12:00,42.10000,ug m-3,R
TH4,NO2,23/06/2017 13:00,47.00000,ug m-3,R
TH4,NO2,23/06/2017 14:00,53.30000,ug m-3,R
TH4,NO2,23/06/2017 15:00,56.90000,ug m-3,R
TH4,NO2,23/06/2017 16:00,56.90000,ug m-3,R
TH4,NO2,23/06/2017 17:00,39.40000,ug m-3,R
TH4,NO2,23/06/2017 18:00,30.80000,ug m-3,R
TH4,NO2,23/06/2017 19:00,33.80000,ug m-3,R
TH4,NO2,23/06/2017 20:00,25.00000,ug m-3,R
TH4,NO2,23/06/2017 21:00,27.20000,ug m-3,R
TH4,NO2,23/06/2017 22:00,23.50000,ug m-3,R
TH4,NO2,23/06/2017 23:00,22.10000,ug m-3,R
TH4,NO2,24/06/2017 00:00,,ug m-3,R
TH4,NO2,24/06/2017 01:00,15.10000,ug m-3,R
TH4,NO2,24/06/2017 02:00,13.90000,ug m-3,R
TH4,NO2,24/06/2017 03:00,12.90000,ug m-3,R
TH4,NO2,24/06/2017 04:00,14.50000,ug m-3,R
TH4,NO2,24/06/2017 05:00,23.20000,ug m-3,R
TH4,NO2,24/06/2017 06:00,27.80000,ug m-3,R
TH4,NO2,24/06/2017 07:00,27.60000,ug m-3,R
TH4,NO2,24/06/2017 08:00,29.20000,ug m-3,R
TH4,NO2,24/06/2017 09:00,29.70000,ug m-3,R
TH4,NO2,24/06/2017 10:00,22.60000,ug m-3,R
TH4,NO2,24/06/2017 11:00,27.30000,ug m-3,R
TH4,NO2,24/06/2017 12:00,24.70000,ug m-3,R
TH4,NO2,24/06/2017 13:00,28.30000,ug m-3,R
TH4,NO2,24/06/2017 14:00,29.60000,ug m-3,R
TH4,NO2,24/06/2017 15:00,27.70000,ug m-3,R
TH4,NO2,24/06/2017 16:00,33.30000,ug m-3,R
TH4,NO2,24/06/2017 17:00,25.30000,ug m-3,R
TH4,NO2,24/06/2017 18:00,32.40000,ug m-3,R
TH4,NO2,24/06/2017 19:00,25.20000,ug m-3,R
TH4,NO2,24/06/2017 20:00,31.90000,ug m-3,R
TH4,NO2,24/06/2017 21:00,29.90000,ug m-3,R
TH4,NO2,24/06/2017 22:00,30.20000,ug m-3,R
TH4,NO2,24/06/2017 23:00,27.70000,ug m-3,R
TH4,NO2,25/06/2017 00:00,23.70000,ug m-3,R
TH4,NO2,25/06/2017 01:00,21.90000,ug m-3,R
TH4,NO2,25/06/2017 02:00,16.60000,ug m-3,R
TH4,NO2,25/06/2017 03:00,16.60000,ug m-3,R
TH4,NO2,25/06/2017 04:00,14.50000,ug m-3,R
TH4,NO2,25/06/2017 05:00,14.80000,ug m-3,R
TH4,NO2,25/06/2017 06:00,14.30000,ug m-3,R
TH4,NO2,25/06/2017 07:00,16.60000,ug m-3,R
TH4,NO2,25/06/2017 08:00,22.70000,ug m-3,R
TH4,NO2,25/06/2017 09:00,21.70000,ug m-3,R
TH4,NO2,25/06/2017 10:00,19.20000,ug m-3,R
TH4,NO2,25/06/2017 11:00,17.00000,ug m-3,R
TH4,NO2,25/06/2017 12:00,25.50000,ug m-3,R
TH4,NO2,25/06/2017 13:00,30.30000,ug m-3,R
TH4,NO2,25/06/2017 14:00,31.20000,ug m-3,R
TH4,NO2,25/06/2017 15:00,46.30000,ug m-3,R
TH4,NO2,25/06/2017 16:00,25.30000,ug m-3,R
TH4,NO2,25/06/2017 17:00,35.20000,ug m-3,R
TH4,NO2,25/06/2017 18:00,47.30000,ug m-3,R
TH4,NO2,25/06/2017 19:00,55.50000,ug m-3,R
TH4,NO2,25/06/2017 20:00,38.60000,ug m-3,R
TH4,NO2,25/06/2017 21:00,34.90000,ug m-3,R
TH4,NO2,25/06/2017 22:00,41.60000,ug m-3,R
TH4,NO2,25/06/2017 23:00,40.90000,ug m-3,R
TH4,NO2,26/06/2017 00:00,40.80000,ug m-3,R
TH4,NO2,26/06/2017 01:00,38.70000,ug m-3,R
TH4,NO2,26/06/2017 02:00,39.60000,ug m-3,R
TH4,NO2,26/06/2017 03:00,46.30000,ug m-3,R
TH4,NO2,26/06/2017 04:00,59.90000,ug m-3,R
TH4,NO2,26/06/2017 05:00,61.00000,ug m-3,R
TH4,NO2,26/06/2017 06:00,54.60000,ug m-3,R
TH4,NO2,26/06/2017 07:00,42.90000,ug m-3,R
TH4,NO2,26/06/2017 08:00,35.10000,ug m-3,R
TH4,NO2,26/06/2017 09:00,37.10000,ug m-3,R
TH4,NO2,26/06/2017 10:00,40.10000,ug m-3,R
TH4,NO2,26/06/2017 11:00,38.60000,ug m-3,R
TH4,NO2,26/06/2017 12:00,44.50000,ug m-3,R
TH4,NO2,26/06/2017 13:00,46.60000,ug m-3,R
TH4,NO2,26/06/2017 14:00,47.90000,ug m-3,R
TH4,NO2,26/06/2017 15:00,47.70000,ug m-3,R
TH4,NO2,26/06/2017 16:00,37.70000,ug m-3,R
TH4,NO2,26/06/2017 17:00,36.10000,ug m-3,R
TH4,NO2,26/06/2017 18:00,29.50000,ug m-3,R
TH4,NO2,26/06/2017 19:00,28.80000,ug m-3,R
TH4,NO2,26/06/2017 20:00,24.40000,ug m-3,R
TH4,NO2,26/06/2017 21:00,25.70000,ug m-3,R
TH4,NO2,26/06/2017 22:00,26.40000,ug m-3,R
TH4,NO2,26/06/2017 23:00,18.00000,ug m-3,R
TH4,NO2,27/06/2017 00:00,20.40000,ug m-3,R
TH4,NO2,27/06/2017 01:00,22.90000,ug m-3,R
TH4,NO2,27/06/2017 02:00,21.60000,ug m-3,R
TH4,NO2,27/06/2017 03:00,20.20000,ug m-3,R
TH4,NO2,27/06/2017 04:00,28.40000,ug m-3,R
TH4,NO2,27/06/2017 05:00,31.10000,ug m-3,R
TH4,NO2,27/06/2017 06:00,38.40000,ug m-3,R
TH4,NO2,27/06/2017 07:00,45.40000,ug m-3,R
TH4,NO2,27/06/2017 08:00,42.50000,ug m-3,R
TH4,NO2,27/06/2017 09:00,38.10000,ug m-3,R
TH4,NO2,27/06/2017 10:00,38.50000,ug m-3,R
TH4,NO2,27/06/2017 11:00,37.70000,ug m-3,R
TH4,NO2,27/06/2017 12:00,43.30000,ug m-3,R
TH4,NO2,27/06/2017 13:00,42.10000,ug m-3,R
TH4,NO2,27/06/2017 14:00,45.90000,ug m-3,R
TH4,NO2,27/06/2017 15:00,49.50000,ug m-3,R
TH4,NO2,27/06/2017 16:00,50.20000,ug m-3,R
TH4,NO2,27/06/2017 17:00,53.90000,ug m-3,R
TH4,NO2,27/06/2017 18:00,50.30000,ug m-3,R
TH4,NO2,27/06/2017 19:00,51.90000,ug m-3,R
TH4,NO2,27/06/2017 20:00,52.70000,ug m-3,R
TH4,NO2,27/06/2017 21:00,49.90000,ug m-3,R
TH4,NO2,27/06/2017 22:00,43.80000,ug m-3,R
TH4,NO2,27/06/2017 23:00,44.30000,ug m-3,R
TH4,NO2,28/06/2017 00:00,38.70000,ug m-3,R
TH4,NO2,28/06/2017 01:00,42.00000,ug m-3,R
TH4,NO2,28/06/2017 02:00,29.10000,ug m-3,R
TH4,NO2,28/06/2017 03:00,39.70000,ug m-3,R
TH4,NO2,28/06/2017 04:00,57.70000,ug m-3,R
TH4,NO2,28/06/2017 05:00,73.10000,ug m-3,R
TH4,NO2,28/06/2017 06:00,72.20000,ug m-3,R
TH4,NO2,28/06/2017 07:00,78.20000,ug m-3,R
TH4,NO2,28/06/2017 08:00,89.00000,ug m-3,R
TH4,NO2,28/06/2017 09:00,74.00000,ug m-3,R
TH4,NO2,28/06/2017 10:00,75.20000,ug m-3,R
TH4,NO2,28/06/2017 11:00,87.40000,ug m-3,R
TH4,NO2,28/06/2017 12:00,69.40000,ug m-3,R
TH4,NO2,28/06/2017 13:00,59.10000,ug m-3,R
TH4,NO2,28/06/2017 14:00,78.30000,ug m-3,R
TH4,NO2,28/06/2017 15:00,,ug m-3,R
TH4,NO2,28/06/2017 16:00,,ug m-3,R
TH4,NO2,28/06/2017 17:00,,ug m-3,R
TH4,NO2,28/06/2017 18:00,,ug m-3,R
TH4,NO2,28/06/2017 19:00,,ug m-3,R
TH4,NO2,28/06/2017 20:00,,ug m-3,R
TH4,NO2,28/06/2017 21:00,,ug m-3,R
TH4,NO2,28/06/2017 22:00,,ug m-3,R
TH4,NO2,28/06/2017 23:00,,ug m-3,R
TH4,NO2,29/06/2017 00:00,,ug m-3,R
TH4,NO2,29/06/2017 01:00,,ug m-3,R
TH4,NO2,29/06/2017 02:00,,ug m-3,R
TH4,NO2,29/06/2017 03:00,,ug m-3,R
TH4,NO2,29/06/2017 04:00,,ug m-3,R
TH4,NO2,29/06/2017 05:00,,ug m-3,R
TH4,NO2,29/06/2017 06:00,,ug m-3,R
TH4,NO2,29/06/2017 07:00,,ug m-3,R
TH4,NO2,29/06/2017 08:00,,ug m-3,R
TH4,NO2,29/06/2017 09:00,,ug m-3,R
TH4,NO2,29/06/2017 10:00,,ug m-3,R
TH4,NO2,29/06/2017 11:00,,ug m-3,R
TH4,NO2,29/06/2017 12:00,,ug m-3,R
TH4,NO2,29/06/2017 13:00,,ug m-3,R
TH4,NO2,29/06/2017 14:00,,ug m-3,R
TH4,NO2,29/06/2017 15:00,,ug m-3,R
TH4,NO2,29/06/2017 16:00,,ug m-3,R
TH4,NO2,29/06/2017 17:00,,ug m-3,R
TH4,NO2,29/06/2017 18:00,,ug m-3,R
TH4,NO2,29/06/2017 19:00,,ug m-3,R
TH4,NO2,29/06/2017 20:00,,ug m-3,R
TH4,NO2,29/06/2017 21:00,,ug m-3,R
TH4,NO2,29/06/2017 22:00,,ug m-3,R
TH4,NO2,29/06/2017 23:00,,ug m-3,R
TH4,NO2,30/06/2017 00:00,,ug m-3,R
TH4,NO2,30/06/2017 01:00,,ug m-3,R
TH4,NO2,30/06/2017 02:00,,ug m-3,R
TH4,NO2,30/06/2017 03:00,,ug m-3,R
TH4,NO2,30/06/2017 04:00,,ug m-3,R
TH4,NO2,30/06/2017 05:00,,ug m-3,R
TH4,NO2,30/06/2017 06:00,,ug m-3,R
TH4,NO2,30/06/2017 07:00,,ug m-3,R
TH4,NO2,30/06/2017 08:00,,ug m-3,R
TH4,NO2,30/06/2017 09:00,,ug m-3,R
TH4,NO2,30/06/2017 10:00,,ug m-3,R
TH4,NO2,30/06/2017 11:00,70.30000,ug m-3,R
TH4,NO2,30/06/2017 12:00,71.00000,ug m-3,R
TH4,NO2,30/06/2017 13:00,67.50000,ug m-3,R
TH4,NO2,30/06/2017 14:00,80.70000,ug m-3,R
TH4,NO2,30/06/2017 15:00,93.10000,ug m-3,R
TH4,NO2,30/06/2017 16:00,72.40000,ug m-3,R
TH4,NO2,30/06/2017 17:00,83.60000,ug m-3,R
TH4,NO2,30/06/2017 18:00,99.80000,ug m-3,R
TH4,NO2,30/06/2017 19:00,76.80000,ug m-3,R
TH4,NO2,30/06/2017 20:00,53.80000,ug m-3,R
TH4,NO2,30/06/2017 21:00,53.30000,ug m-3,R
TH4,NO2,30/06/2017 22:00,54.00000,ug m-3,R
TH4,NO2,30/06/2017 23:00,43.50000,ug m-3,R
TH4,NO2,01/07/2017 00:00,36.40000,ug m-3,R
TH4,NO2,01/07/2017 01:00,29.50000,ug m-3,R
TH4,NO2,01/07/2017 02:00,30.30000,ug m-3,R
TH4,NO2,01/07/2017 03:00,26.10000,ug m-3,R
TH4,NO2,01/07/2017 04:00,32.50000,ug m-3,R
TH4,NO2,01/07/2017 05:00,44.40000,ug m-3,R
TH4,NO2,01/07/2017 06:00,50.90000,ug m-3,R
TH4,NO2,01/07/2017 07:00,51.20000,ug m-3,R
TH4,NO2,01/07/2017 08:00,49.90000,ug m-3,R
TH4,NO2,01/07/2017 09:00,49.50000,ug m-3,R
TH4,NO2,01/07/2017 10:00,45.40000,ug m-3,R
TH4,NO2,01/07/2017 11:00,50.60000,ug m-3,R
TH4,NO2,01/07/2017 12:00,56.50000,ug m-3,R
TH4,NO2,01/07/2017 13:00,63.70000,ug m-3,R
TH4,NO2,01/07/2017 14:00,69.30000,ug m-3,R
TH4,NO2,01/07/2017 15:00,78.70000,ug m-3,R
TH4,NO2,01/07/2017 16:00,77.00000,ug m-3,R
TH4,NO2,01/07/2017 17:00,71.40000,ug m-3,R
TH4,NO2,01/07/2017 18:00,61.70000,ug m-3,R
TH4,NO2,01/07/2017 19:00,53.40000,ug m-3,R
TH4,NO2,01/07/2017 20:00,52.60000,ug m-3,R
TH4,NO2,01/07/2017 21:00,57.20000,ug m-3,R
TH4,NO2,01/07/2017 22:00,51.40000,ug m-3,R
TH4,NO2,01/07/2017 23:00,42.60000,ug m-3,R
TH4,NO2,02/07/2017 00:00,36.70000,ug m-3,R
TH4,NO2,02/07/2017 01:00,31.60000,ug m-3,R
TH4,NO2,02/07/2017 02:00,33.10000,ug m-3,R
TH4,NO2,02/07/2017 03:00,24.60000,ug m-3,R
TH4,NO2,02/07/2017 04:00,23.80000,ug m-3,R
TH4,NO2,02/07/2017 05:00,26.40000,ug m-3,R
TH4,NO2,02/07/2017 06:00,28.30000,ug m-3,R
TH4,NO2,02/07/2017 07:00,21.10000,ug m-3,R
TH4,NO2,02/07/2017 08:00,23.60000,ug m-3,R
TH4,NO2,02/07/2017 09:00,26.00000,ug m-3,R
TH4,NO2,02/07/2017 10:00,29.00000,ug m-3,R
TH4,NO2,02/07/2017 11:00,31.50000,ug m-3,R
TH4,NO2,02/07/2017 12:00,34.70000,ug m-3,R
TH4,NO2,02/07/2017 13:00,42.80000,ug m-3,R
TH4,NO2,02/07/2017 14:00,43.70000,ug m-3,R
TH4,NO2,02/07/2017 15:00,70.90000,ug m-3,R
TH4,NO2,02/07/2017 16:00,79.30000,ug m-3,R
TH4,NO2,02/07/2017 17:00,64.40000,ug m-3,R
TH4,NO2,02/07/2017 18:00,58.30000,ug m-3,R
TH4,NO2,02/07/2017 19:00,63.40000,ug m-3,R
TH4,NO2,02/07/2017 20:00,76.00000,ug m-3,R
TH4,NO2,02/07/2017 21:00,94.90000,ug m-3,R
