Site,Species,ReadingDateTime,Value,Units,Provisional or Ratified
TH4,NO2,19/01/2019 05:00,19.40000,ug m-3,P
TH4,NO2,19/01/2019 06:00,24.80000,ug m-3,P
TH4,NO2,19/01/2019 07:00,30.90000,ug m-3,P
TH4,NO2,19/01/2019 08:00,34.60000,ug m-3,P
TH4,NO2,19/01/2019 09:00,36.00000,ug m-3,P
TH4,NO2,19/01/2019 10:00,36.20000,ug m-3,P
TH4,NO2,19/01/2019 11:00,34.30000,ug m-3,P
TH4,NO2,19/01/2019 12:00,29.30000,ug m-3,P
TH4,NO2,19/01/2019 13:00,24.70000,ug m-3,P
TH4,NO2,19/01/2019 14:00,27.20000,ug m-3,P
TH4,NO2,19/01/2019 15:00,28.70000,ug m-3,P
TH4,NO2,19/01/2019 16:00,30.50000,ug m-3,P
TH4,NO2,19/01/2019 17:00,29.50000,ug m-3,P
TH4,NO2,19/01/2019 18:00,31.60000,ug m-3,P
TH4,NO2,19/01/2019 19:00,21.30000,ug m-3,P
TH4,NO2,19/01/2019 20:00,48.80000,ug m-3,P
TH4,NO2,19/01/2019 21:00,59.90000,ug m-3,P
TH4,NO2,19/01/2019 22:00,59.30000,ug m-3,P
TH4,NO2,19/01/2019 23:00,60.20000,ug m-3,P
TH4,NO2,20/01/2019 00:00,58.70000,ug m-3,P
TH4,NO2,20/01/2019 01:00,60.10000,ug m-3,P
TH4,NO2,20/01/2019 02:00,54.80000,ug m-3,P
TH4,NO2,20/01/2019 03:00,49.50000,ug m-3,P
TH4,NO2,20/01/2019 04:00,48.60000,ug m-3,P
TH4,NO2,20/01/2019 05:00,48.30000,ug m-3,P
TH4,NO2,20/01/2019 06:00,52.30000,ug m-3,P
TH4,NO2,20/01/2019 07:00,56.20000,ug m-3,P
TH4,NO2,20/01/2019 08:00,57.10000,ug m-3,P
TH4,NO2,20/01/2019 09:00,63.40000,ug m-3,P
TH4,NO2,20/01/2019 10:00,75.00000,ug m-3,P
TH4,NO2,20/01/2019 11:00,67.40000,ug m-3,P
TH4,NO2,20/01/2019 12:00,48.30000,ug m-3,P
TH4,NO2,20/01/2019 13:00,31.20000,ug m-3,P
TH4,NO2,20/01/2019 14:00,38.30000,ug m-3,P
TH4,NO2,20/01/2019 15:00,55.00000,ug m-3,P
TH4,NO2,20/01/2019 16:00,47.20000,ug m-3,P
TH4,NO2,20/01/2019 17:00,56.70000,ug m-3,P
TH4,NO2,20/01/2019 18:00,67.30000,ug m-3,P
TH4,NO2,20/01/2019 19:00,68.50000,ug m-3,P
TH4,NO2,20/01/2019 20:00,75.10000,ug m-3,P
TH4,NO2,20/01/2019 21:00,93.80000,ug m-3,P
TH4,NO2,20/01/2019 22:00,91.90000,ug m-3,P
TH4,NO2,20/01/2019 23:00,79.70000,ug m-3,P
TH4,NO2,21/01/2019 00:00,82.30000,ug m-3,P
TH4,NO2,21/01/2019 01:00,68.30000,ug m-3,P
TH4,NO2,21/01/2019 02:00,62.90000,ug m-3,P
TH4,NO2,21/01/2019 03:00,71.70000,ug m-3,P
TH4,NO2,21/01/2019 04:00,79.10000,ug m-3,P
TH4,NO2,21/01/2019 05:00,91.40000,ug m-3,P
TH4,NO2,21/01/2019 06:00,104.80000,ug m-3,P
TH4,NO2,21/01/2019 07:00,105.90000,ug m-3,P
TH4,NO2,21/01/2019 08:00,112.50000,ug m-3,P
TH4,NO2,21/01/2019 09:00,122.20000,ug m-3,P
TH4,NO2,21/01/2019 10:00,121.60000,ug m-3,P
TH4,NO2,21/01/2019 11:00,108.40000,ug m-3,P
TH4,NO2,21/01/2019 12:00,100.50000,ug m-3,P
TH4,NO2,21/01/2019 13:00,94.80000,ug m-3,P
TH4,NO2,21/01/2019 14:00,80.90000,ug m-3,P
TH4,NO2,21/01/2019 15:00,76.60000,ug m-3,P
TH4,NO2,21/01/2019 16:00,84.50000,ug m-3,P
TH4,NO2,21/01/2019 17:00,73.30000,ug m-3,P
TH4,NO2,21/01/2019 18:00,86.00000,ug m-3,P
TH4,NO2,21/01/2019 19:00,63.40000,ug m-3,P
TH4,NO2,21/01/2019 20:00,61.70000,ug m-3,P
TH4,NO2,21/01/2019 21:00,43.60000,ug m-3,P
TH4,NO2,21/01/2019 22:00,38.00000,ug m-3,P
TH4,NO2,21/01/2019 23:00,31.60000,ug m-3,P
TH4,NO2,22/01/2019 00:00,30.20000,ug m-3,P
TH4,NO2,22/01/2019 01:00,23.20000,ug m-3,P
TH4,NO2,22/01/2019 02:00,18.90000,ug m-3,P
TH4,NO2,22/01/2019 03:00,14.50000,ug m-3,P
TH4,NO2,22/01/2019 04:00,24.80000,ug m-3,P
TH4,NO2,22/01/2019 05:00,37.20000,ug m-3,P
TH4,NO2,22/01/2019 06:00,64.50000,ug m-3,P
TH4,NO2,22/01/2019 07:00,75.70000,ug m-3,P
TH4,NO2,22/01/2019 08:00,86.80000,ug m-3,P
TH4,NO2,22/01/2019 09:00,76.30000,ug m-3,P
TH4,NO2,22/01/2019 10:00,76.00000,ug m-3,P
TH4,NO2,22/01/2019 11:00,82.40000,ug m-3,P
TH4,NO2,22/01/2019 12:00,74.20000,ug m-3,P
TH4,NO2,22/01/2019 13:00,84.40000,ug m-3,P
TH4,NO2,22/01/2019 14:00,73.00000,ug m-3,P
TH4,NO2,22/01/2019 15:00,74.60000,ug m-3,P
TH4,NO2,22/01/2019 16:00,80.60000,ug m-3,P
TH4,NO2,22/01/2019 17:00,90.00000,ug m-3,P
TH4,NO2,22/01/2019 18:00,103.30000,ug m-3,P
TH4,NO2,22/01/2019 19:00,92.30000,ug m-3,P
TH4,NO2,22/01/2019 20:00,102.30000,ug m-3,P
TH4,NO2,22/01/2019 21:00,97.70000,ug m-3,P
TH4,NO2,22/01/2019 22:00,83.80000,ug m-3,P
TH4,NO2,22/01/2019 23:00,61.30000,ug m-3,P
TH4,NO2,23/01/2019 00:00,40.70000,ug m-3,P
TH4,NO2,23/01/2019 01:00,29.70000,ug m-3,P
TH4,NO2,23/01/2019 02:00,24.10000,ug m-3,P
TH4,NO2,23/01/2019 03:00,23.60000,ug m-3,P
TH4,NO2,23/01/2019 04:00,32.50000,ug m-3,P
TH4,NO2,23/01/2019 05:00,59.20000,ug m-3,P
TH4,NO2,23/01/2019 06:00,87.00000,ug m-3,P
TH4,NO2,23/01/2019 07:00,90.20000,ug m-3,P
TH4,NO2,23/01/2019 08:00,87.80000,ug m-3,P
TH4,NO2,23/01/2019 09:00,80.20000,ug m-3,P
TH4,NO2,23/01/2019 10:00,79.30000,ug m-3,P
TH4,NO2,23/01/2019 11:00,82.80000,ug m-3,P
TH4,NO2,23/01/2019 12:00,73.10000,ug m-3,P
TH4,NO2,23/01/2019 13:00,73.30000,ug m-3,P
TH4,NO2,23/01/2019 14:00,77.40000,ug m-3,P
TH4,NO2,23/01/2019 15:00,66.80000,ug m-3,P
TH4,NO2,23/01/2019 16:00,94.40000,ug m-3,P
TH4,NO2,23/01/2019 17:00,111.70000,ug m-3,P
TH4,NO2,23/01/2019 18:00,107.70000,ug m-3,P
TH4,NO2,23/01/2019 19:00,92.40000,ug m-3,P
TH4,NO2,23/01/2019 20:00,103.20000,ug m-3,P
TH4,NO2,23/01/2019 21:00,104.10000,ug m-3,P
TH4,NO2,23/01/2019 22:00,96.00000,ug m-3,P
TH4,NO2,23/01/2019 23:00,90.00000,ug m-3,P
TH4,NO2,24/01/2019 00:00,85.90000,ug m-3,P
TH4,NO2,24/01/2019 01:00,83.10000,ug m-3,P
TH4,NO2,24/01/2019 02:00,79.40000,ug m-3,P
TH4,NO2,24/01/2019 03:00,77.20000,ug m-3,P
TH4,NO2,24/01/2019 04:00,65.70000,ug m-3,P
TH4,NO2,24/01/2019 05:00,80.20000,ug m-3,P
TH4,NO2,24/01/2019 06:00,85.40000,ug m-3,P
TH4,NO2,24/01/2019 07:00,92.80000,ug m-3,P
TH4,NO2,24/01/2019 08:00,91.20000,ug m-3,P
TH4,NO2,24/01/2019 09:00,96.60000,ug m-3,P
TH4,NO2,24/01/2019 10:00,98.40000,ug m-3,P
TH4,NO2,24/01/2019 11:00,90.00000,ug m-3,P
TH4,NO2,24/01/2019 12:00,93.40000,ug m-3,P
TH4,NO2,24/01/2019 13:00,106.20000,ug m-3,P
TH4,NO2,24/01/2019 14:00,127.80000,ug m-3,P
TH4,NO2,24/01/2019 15:00,129.10001,ug m-3,P
TH4,NO2,24/01/2019 16:00,112.70000,ug m-3,P
TH4,NO2,24/01/2019 17:00,113.10000,ug m-3,P
TH4,NO2,24/01/2019 18:00,100.00000,ug m-3,P
TH4,NO2,24/01/2019 19:00,90.40000,ug m-3,P
TH4,NO2,24/01/2019 20:00,91.00000,ug m-3,P
TH4,NO2,24/01/2019 21:00,81.40000,ug m-3,P
TH4,NO2,24/01/2019 22:00,72.80000,ug m-3,P
TH4,NO2,24/01/2019 23:00,65.30000,ug m-3,P
TH4,NO2,25/01/2019 00:00,60.80000,ug m-3,P
TH4,NO2,25/01/2019 01:00,64.40000,ug m-3,P
TH4,NO2,25/01/2019 02:00,64.20000,ug m-3,P
TH4,NO2,25/01/2019 03:00,62.30000,ug m-3,P
TH4,NO2,25/01/2019 04:00,59.70000,ug m-3,P
TH4,NO2,25/01/2019 05:00,63.10000,ug m-3,P
TH4,NO2,25/01/2019 06:00,76.30000,ug m-3,P
TH4,NO2,25/01/2019 07:00,64.10000,ug m-3,P
TH4,NO2,25/01/2019 08:00,61.30000,ug m-3,P
TH4,NO2,25/01/2019 09:00,63.50000,ug m-3,P
TH4,NO2,25/01/2019 10:00,60.70000,ug m-3,P
TH4,NO2,25/01/2019 11:00,73.70000,ug m-3,P
TH4,NO2,25/01/2019 12:00,74.90000,ug m-3,P
TH4,NO2,25/01/2019 13:00,83.60000,ug m-3,P
TH4,NO2,25/01/2019 14:00,79.70000,ug m-3,P
TH4,NO2,25/01/2019 15:00,82.90000,ug m-3,P
TH4,NO2,25/01/2019 16:00,66.80000,ug m-3,P
TH4,NO2,25/01/2019 17:00,76.50000,ug m-3,P
TH4,NO2,25/01/2019 18:00,90.00000,ug m-3,P
TH4,NO2,25/01/2019 19:00,76.30000,ug m-3,P
TH4,NO2,25/01/2019 20:00,79.90000,ug m-3,P
TH4,NO2,25/01/2019 21:00,73.80000,ug m-3,P
TH4,NO2,25/01/2019 22:00,60.70000,ug m-3,P
TH4,NO2,25/01/2019 23:00,58.40000,ug m-3,P
TH4,NO2,26/01/2019 00:00,42.00000,ug m-3,P
TH4,NO2,26/01/2019 01:00,29.60000,ug m-3,P
TH4,NO2,26/01/2019 02:00,22.50000,ug m-3,P
TH4,NO2,26/01/2019 03:00,23.40000,ug m-3,P
TH4,NO2,26/01/2019 04:00,19.40000,ug m-3,P
TH4,NO2,26/01/2019 05:00,19.80000,ug m-3,P
TH4,NO2,26/01/2019 06:00,25.10000,ug m-3,P
TH4,NO2,26/01/2019 07:00,33.60000,ug m-3,P
TH4,NO2,26/01/2019 08:00,36.60000,ug m-3,P
TH4,NO2,26/01/2019 09:00,41.40000,ug m-3,P
TH4,NO2,26/01/2019 10:00,38.90000,ug m-3,P
TH4,NO2,26/01/2019 11:00,29.20000,ug m-3,P
TH4,NO2,26/01/2019 12:00,34.50000,ug m-3,P
TH4,NO2,26/01/2019 13:00,48.80000,ug m-3,P
TH4,NO2,26/01/2019 14:00,42.20000,ug m-3,P
TH4,NO2,26/01/2019 15:00,39.80000,ug m-3,P
TH4,NO2,26/01/2019 16:00,43.00000,ug m-3,P
TH4,NO2,26/01/2019 17:00,61.60000,ug m-3,P
TH4,NO2,26/01/2019 18:00,64.90000,ug m-3,P
TH4,NO2,26/01/2019 19:00,47.80000,ug m-3,P
TH4,NO2,26/01/2019 20:00,41.20000,ug m-3,P
TH4,NO2,26/01/2019 21:00,28.50000,ug m-3,P
TH4,NO2,26/01/2019 22:00,33.70000,ug m-3,P
TH4,NO2,26/01/2019 23:00,36.70000,ug m-3,P
TH4,NO2,27/01/2019 00:00,25.30000,ug m-3,P
TH4,NO2,27/01/2019 01:00,17.40000,ug m-3,P
TH4,NO2,27/01/2019 02:00,16.90000,ug m-3,P
TH4,NO2,27/01/2019 03:00,18.30000,ug m-3,P
TH4,NO2,27/01/2019 04:00,13.00000,ug m-3,P
TH4,NO2,27/01/2019 05:00,17.50000,ug m-3,P
TH4,NO2,27/01/2019 06:00,14.90000,ug m-3,P
TH4,NO2,27/01/2019 07:00,14.30000,ug m-3,P
TH4,NO2,27/01/2019 08:00,24.60000,ug m-3,P
TH4,NO2,27/01/2019 09:00,23.20000,ug m-3,P
TH4,NO2,27/01/2019 10:00,24.20000,ug m-3,P
TH4,NO2,27/01/2019 11:00,18.00000,ug m-3,P
TH4,NO2,27/01/2019 12:00,25.30000,ug m-3,P
TH4,NO2,27/01/2019 13:00,25.30000,ug m-3,P
TH4,NO2,27/01/2019 14:00,32.80000,ug m-3,P
TH4,NO2,27/01/2019 15:00,43.90000,ug m-3,P
TH4,NO2,27/01/2019 16:00,38.60000,ug m-3,P
TH4,NO2,27/01/2019 17:00,33.70000,ug m-3,P
TH4,NO2,27/01/2019 18:00,28.10000,ug m-3,P
TH4,NO2,27/01/2019 19:00,39.20000,ug m-3,P
TH4,NO2,27/01/2019 20:00,32.60000,ug m-3,P
TH4,NO2,27/01/2019 21:00,20.90000,ug m-3,P
TH4,NO2,27/01/2019 22:00,21.30000,ug m-3,P
TH4,NO2,27/01/2019 23:00,23.20000,ug m-3,P
TH4,NO2,28/01/2019 00:00,22.10000,ug m-3,P
TH4,NO2,28/01/2019 01:00,12.00000,ug m-3,P
TH4,NO2,28/01/2019 02:00,13.00000,ug m-3,P
TH4,NO2,28/01/2019 03:00,10.90000,ug m-3,P
TH4,NO2,28/01/2019 04:00,16.50000,ug m-3,P
TH4,NO2,28/01/2019 05:00,36.90000,ug m-3,P
TH4,NO2,28/01/2019 06:00,62.20000,ug m-3,P
TH4,NO2,28/01/2019 07:00,78.40000,ug m-3,P
TH4,NO2,28/01/2019 08:00,80.60000,ug m-3,P
TH4,NO2,28/01/2019 09:00,63.30000,ug m-3,P
TH4,NO2,28/01/2019 10:00,61.10000,ug m-3,P
TH4,NO2,28/01/2019 11:00,56.50000,ug m-3,P
TH4,NO2,28/01/2019 12:00,52.70000,ug m-3,P
TH4,NO2,28/01/2019 13:00,57.80000,ug m-3,P
TH4,NO2,28/01/2019 14:00,60.40000,ug m-3,P
TH4,NO2,28/01/2019 15:00,72.00000,ug m-3,P
TH4,NO2,28/01/2019 16:00,87.70000,ug m-3,P
TH4,NO2,28/01/2019 17:00,102.60000,ug m-3,P
TH4,NO2,28/01/2019 18:00,110.50000,ug m-3,P
TH4,NO2,28/01/2019 19:00,103.00000,ug m-3,P
TH4,NO2,28/01/2019 20:00,95.80000,ug m-3,P
TH4,NO2,28/01/2019 21:00,95.70000,ug m-3,P
TH4,NO2,28/01/2019 22:00,97.20000,ug m-3,P
TH4,NO2,28/01/2019 23:00,87.80000,ug m-3,P
TH4,NO2,29/01/2019 00:00,74.70000,ug m-3,P
TH4,NO2,29/01/2019 01:00,55.50000,ug m-3,P
TH4,NO2,29/01/2019 02:00,36.80000,ug m-3,P
TH4,NO2,29/01/2019 03:00,34.90000,ug m-3,P
TH4,NO2,29/01/2019 04:00,49.50000,ug m-3,P
TH4,NO2,29/01/2019 05:00,87.80000,ug m-3,P
TH4,NO2,29/01/2019 06:00,107.20000,ug m-3,P
TH4,NO2,29/01/2019 07:00,102.00000,ug m-3,P
TH4,NO2,29/01/2019 08:00,89.80000,ug m-3,P
TH4,NO2,29/01/2019 09:00,77.50000,ug m-3,P
TH4,NO2,29/01/2019 10:00,66.80000,ug m-3,P
TH4,NO2,29/01/2019 11:00,67.10000,ug m-3,P
TH4,NO2,29/01/2019 12:00,68.10000,ug m-3,P
TH4,NO2,29/01/2019 13:00,75.80000,ug m-3,P
TH4,NO2,29/01/2019 14:00,71.70000,ug m-3,P
TH4,NO2,29/01/2019 15:00,76.50000,ug m-3,P
TH4,NO2,29/01/2019 16:00,80.20000,ug m-3,P
TH4,NO2,29/01/2019 17:00,89.80000,ug m-3,P
TH4,NO2,29/01/2019 18:00,78.70000,ug m-3,P
TH4,NO2,29/01/2019 19:00,85.30000,ug m-3,P
TH4,NO2,29/01/2019 20:00,64.70000,ug m-3,P
TH4,NO2,29/01/2019 21:00,60.30000,ug m-3,P
TH4,NO2,29/01/2019 22:00,55.40000,ug m-3,P
TH4,NO2,29/01/2019 23:00,43.30000,ug m-3,P
TH4,NO2,30/01/2019 00:00,37.30000,ug m-3,P
TH4,NO2,30/01/2019 01:00,27.20000,ug m-3,P
TH4,NO2,30/01/2019 02:00,19.40000,ug m-3,P
TH4,NO2,30/01/2019 03:00,25.40000,ug m-3,P
TH4,NO2,30/01/2019 04:00,29.80000,ug m-3,P
TH4,NO2,30/01/2019 05:00,47.80000,ug m-3,P
TH4,NO2,30/01/2019 06:00,87.00000,ug m-3,P
TH4,NO2,30/01/2019 07:00,102.90000,ug m-3,P
TH4,NO2,30/01/2019 08:00,99.80000,ug m-3,P
TH4,NO2,30/01/2019 09:00,89.60000,ug m-3,P
TH4,NO2,30/01/2019 10:00,104.30000,ug m-3,P
TH4,NO2,30/01/2019 11:00,97.30000,ug m-3,P
TH4,NO2,30/01/2019 12:00,83.50000,ug m-3,P
TH4,NO2,30/01/2019 13:00,82.30000,ug m-3,P
TH4,NO2,30/01/2019 14:00,76.50000,ug m-3,P
TH4,NO2,30/01/2019 15:00,88.40000,ug m-3,P
TH4,NO2,30/01/2019 16:00,117.80000,ug m-3,P
TH4,NO2,30/01/2019 17:00,110.70000,ug m-3,P
TH4,NO2,30/01/2019 18:00,120.80000,ug m-3,P
TH4,NO2,30/01/2019 19:00,124.70000,ug m-3,P
TH4,NO2,30/01/2019 20:00,115.00000,ug m-3,P
TH4,NO2,30/01/2019 21:00,110.00000,ug m-3,P
TH4,NO2,30/01/2019 22:00,105.80000,ug m-3,P
TH4,NO2,30/01/2019 23:00,110.00000,ug m-3,P
TH4,NO2,31/01/2019 00:00,116.60000,ug m-3,P
TH4,NO2,31/01/2019 01:00,102.50000,ug m-3,P
TH4,NO2,31/01/2019 02:00,87.60000,ug m-3,P
TH4,NO2,31/01/2019 03:00,75.60000,ug m-3,P
TH4,NO2,31/01/2019 04:00,73.70000,ug m-3,P
TH4,NO2,31/01/2019 05:00,83.40000,ug m-3,P
TH4,NO2,31/01/2019 06:00,97.20000,ug m-3,P
TH4,NO2,31/01/2019 07:00,110.30000,ug m-3,P
TH4,NO2,31/01/2019 08:00,100.30000,ug m-3,P
TH4,NO2,31/01/2019 09:00,96.90000,ug m-3,P
TH4,NO2,31/01/2019 10:00,93.00000,ug m-3,P
TH4,NO2,31/01/2019 11:00,85.10000,ug m-3,P
TH4,NO2,31/01/2019 12:00,83.20000,ug m-3,P
TH4,NO2,31/01/2019 13:00,55.10000,ug m-3,P
TH4,NO2,31/01/2019 14:00,42.40000,ug m-3,P
TH4,NO2,31/01/2019 15:00,46.50000,ug m-3,P
TH4,NO2,31/01/2019 16:00,49.50000,ug m-3,P
TH4,NO2,31/01/2019 17:00,56.30000,ug m-3,P
TH4,NO2,31/01/2019 18:00,50.70000,ug m-3,P
TH4,NO2,31/01/2019 19:00,32.90000,ug m-3,P
TH4,NO2,31/01/2019 20:00,26.40000,ug m-3,P
TH4,NO2,31/01/2019 21:00,21.20000,ug m-3,P
TH4,NO2,31/01/2019 22:00,28.10000,ug m-3,P
TH4,NO2,31/01/2019 23:00,25.40000,ug m-3,P
TH4,NO2,01/02/2019 00:00,25.20000,ug m-3,P
TH4,NO2,01/02/2019 01:00,12.30000,ug m-3,P
TH4,NO2,01/02/2019 02:00,8.70000,ug m-3,P
TH4,NO2,01/02/2019 03:00,7.20000,ug m-3,P
TH4,NO2,01/02/2019 04:00,9.20000,ug m-3,P
TH4,NO2,01/02/2019 05:00,18.90000,ug m-3,P
TH4,NO2,01/02/2019 06:00,34.00000,ug m-3,P
TH4,NO2,01/02/2019 07:00,37.10000,ug m-3,P
TH4,NO2,01/02/2019 08:00,38.60000,ug m-3,P
TH4,NO2,01/02/2019 09:00,33.20000,ug m-3,P
TH4,NO2,01/02/2019 10:00,36.10000,ug m-3,P
TH4,NO2,01/02/2019 11:00,50.30000,ug m-3,P
TH4,NO2,01/02/2019 12:00,45.40000,ug m-3,P
TH4,NO2,01/02/2019 13:00,43.30000,ug m-3,P
TH4,NO2,01/02/2019 14:00,43.80000,ug m-3,P
TH4,NO2,01/02/2019 15:00,49.40000,ug m-3,P
TH4,NO2,01/02/2019 16:00,41.70000,ug m-3,P
TH4,NO2,01/02/2019 17:00,54.60000,ug m-3,P
TH4,NO2,01/02/2019 18:00,48.00000,ug m-3,P
TH4,NO2,01/02/2019 19:00,50.60000,ug m-3,P
TH4,NO2,01/02/2019 20:00,60.70000,ug m-3,P
TH4,NO2,01/02/2019 21:00,63.30000,ug m-3,P
TH4,NO2,01/02/2019 22:00,60.60000,ug m-3,P
TH4,NO2,01/02/2019 23:00,60.40000,ug m-3,P
TH4,NO2,02/02/2019 00:00,38.90000,ug m-3,P
TH4,NO2,02/02/2019 01:00,28.50000,ug m-3,P
TH4,NO2,02/02/2019 02:00,27.90000,ug m-3,P
TH4,NO2,02/02/2019 03:00,35.20000,ug m-3,P
TH4,NO2,02/02/2019 04:00,26.40000,ug m-3,P
TH4,NO2,02/02/2019 05:00,37.00000,ug m-3,P
TH4,NO2,02/02/2019 06:00,50.10000,ug m-3,P
TH4,NO2,02/02/2019 07:00,50.50000,ug m-3,P
TH4,NO2,02/02/2019 08:00,57.60000,ug m-3,P
TH4,NO2,02/02/2019 09:00,63.90000,ug m-3,P
TH4,NO2,02/02/2019 10:00,47.60000,ug m-3,P
TH4,NO2,02/02/2019 11:00,52.10000,ug m-3,P
TH4,NO2,02/02/2019 12:00,53.20000,ug m-3,P
TH4,NO2,02/02/2019 13:00,50.90000,ug m-3,P
TH4,NO2,02/02/2019 14:00,53.50000,ug m-3,P
TH4,NO2,02/02/2019 15:00,58.60000,ug m-3,P
TH4,NO2,02/02/2019 16:00,61.10000,ug m-3,P
TH4,NO2,02/02/2019 17:00,62.70000,ug m-3,P
TH4,NO2,02/02/2019 18:00,61.70000,ug m-3,P
TH4,NO2,02/02/2019 19:00,57.80000,ug m-3,P
TH4,NO2,02/02/2019 20:00,58.70000,ug m-3,P
TH4,NO2,02/02/2019 21:00,62.70000,ug m-3,P
TH4,NO2,02/02/2019 22:00,54.20000,ug m-3,P
TH4,NO2,02/02/2019 23:00,56.30000,ug m-3,P
TH4,NO2,03/02/2019 00:00,51.90000,ug m-3,P
TH4,NO2,03/02/2019 01:00,42.00000,ug m-3,P
TH4,NO2,03/02/2019 02:00,40.00000,ug m-3,P
TH4,NO2,03/02/2019 03:00,34.60000,ug m-3,P
TH4,NO2,03/02/2019 04:00,41.70000,ug m-3,P
TH4,NO2,03/02/2019 05:00,40.70000,ug m-3,P
TH4,NO2,03/02/2019 06:00,50.90000,ug m-3,P
TH4,NO2,03/02/2019 07:00,64.90000,ug m-3,P
TH4,NO2,03/02/2019 08:00,63.50000,ug m-3,P
TH4,NO2,03/02/2019 09:00,68.40000,ug m-3,P
TH4,NO2,03/02/2019 10:00,78.80000,ug m-3,P
TH4,NO2,03/02/2019 11:00,71.90000,ug m-3,P
TH4,NO2,03/02/2019 12:00,58.60000,ug m-3,P
TH4,NO2,03/02/2019 13:00,51.40000,ug m-3,P
TH4,NO2,03/02/2019 14:00,47.60000,ug m-3,P
TH4,NO2,03/02/2019 15:00,50.60000,ug m-3,P
TH4,NO2,03/02/2019 16:00,71.50000,ug m-3,P
TH4,NO2,03/02/2019 17:00,73.20000,ug m-3,P
TH4,NO2,03/02/2019 18:00,70.40000,ug m-3,P
TH4,NO2,03/02/2019 19:00,67.60000,ug m-3,P
TH4,NO2,03/02/2019 20:00,71.60000,ug m-3,P
TH4,NO2,03/02/2019 21:00,49.40000,ug m-3,P
TH4,NO2,03/02/2019 22:00,52.80000,ug m-3,P
TH4,NO2,03/02/2019 23:00,45.10000,ug m-3,P
TH4,NO2,04/02/2019 00:00,28.80000,ug m-3,P
TH4,NO2,04/02/2019 01:00,25.40000,ug m-3,P
TH4,NO2,04/02/2019 02:00,18.70000,ug m-3,P
TH4,NO2,04/02/2019 03:00,20.20000,ug m-3,P
TH4,NO2,04/02/2019 04:00,20.60000,ug m-3,P
TH4,NO2,04/02/2019 05:00,30.00000,ug m-3,P
TH4,NO2,04/02/2019 06:00,59.10000,ug m-3,P
TH4,NO2,04/02/2019 07:00,57.50000,ug m-3,P
TH4,NO2,04/02/2019 08:00,68.30000,ug m-3,P
TH4,NO2,04/02/2019 09:00,57.20000,ug m-3,P
TH4,NO2,04/02/2019 10:00,62.30000,ug m-3,P
TH4,NO2,04/02/2019 11:00,54.10000,ug m-3,P
TH4,NO2,04/02/2019 12:00,58.60000,ug m-3,P
TH4,NO2,04/02/2019 13:00,83.50000,ug m-3,P
TH4,NO2,04/02/2019 14:00,85.20000,ug m-3,P
TH4,NO2,04/02/2019 15:00,81.00000,ug m-3,P
TH4,NO2,04/02/2019 16:00,89.40000,ug m-3,P
TH4,NO2,04/02/2019 17:00,81.70000,ug m-3,P
TH4,NO2,04/02/2019 18:00,86.00000,ug m-3,P
TH4,NO2,04/02/2019 19:00,81.70000,ug m-3,P
TH4,NO2,04/02/2019 20:00,84.00000,ug m-3,P
TH4,NO2,04/02/2019 21:00,86.10000,ug m-3,P
TH4,NO2,04/02/2019 22:00,92.80000,ug m-3,P
TH4,NO2,04/02/2019 23:00,78.20000,ug m-3,P
TH4,NO2,05/02/2019 00:00,70.30000,ug m-3,P
TH4,NO2,05/02/2019 01:00,62.20000,ug m-3,P
TH4,NO2,05/02/2019 02:00,45.10000,ug m-3,P
TH4,NO2,05/02/2019 03:00,43.60000,ug m-3,P
TH4,NO2,05/02/2019 04:00,43.40000,ug m-3,P
TH4,NO2,05/02/2019 05:00,58.50000,ug m-3,P
TH4,NO2,05/02/2019 06:00,88.10000,ug m-3,P
TH4,NO2,05/02/2019 07:00,91.20000,ug m-3,P
TH4,NO2,05/02/2019 08:00,77.70000,ug m-3,P
TH4,NO2,05/02/2019 09:00,71.60000,ug m-3,P
TH4,NO2,05/02/2019 10:00,68.70000,ug m-3,P
TH4,NO2,05/02/2019 11:00,61.60000,ug m-3,P
TH4,NO2,05/02/2019 12:00,58.90000,ug m-3,P
TH4,NO2,05/02/2019 13:00,59.10000,ug m-3,P
TH4,NO2,05/02/2019 14:00,64.30000,ug m-3,P
TH4,NO2,05/02/2019 15:00,61.20000,ug m-3,P
TH4,NO2,05/02/2019 16:00,64.60000,ug m-3,P
TH4,NO2,05/02/2019 17:00,65.60000,ug m-3,P
TH4,NO2,05/02/2019 18:00,56.70000,ug m-3,P
TH4,NO2,05/02/2019 19:00,52.20000,ug m-3,P
TH4,NO2,05/02/2019 20:00,48.10000,ug m-3,P
TH4,NO2,05/02/2019 21:00,43.80000,ug m-3,P
TH4,NO2,05/02/2019 22:00,39.10000,ug m-3,P
TH4,NO2,05/02/2019 23:00,34.50000,ug m-3,P
TH4,NO2,06/02/2019 00:00,28.80000,ug m-3,P
TH4,NO2,06/02/2019 01:00,29.30000,ug m-3,P
TH4,NO2,06/02/2019 02:00,27.80000,ug m-3,P
TH4,NO2,06/02/2019 03:00,26.30000,ug m-3,P
TH4,NO2,06/02/2019 04:00,33.50000,ug m-3,P
TH4,NO2,06/02/2019 05:00,53.80000,ug m-3,P
TH4,NO2,06/02/2019 06:00,67.50000,ug m-3,P
TH4,NO2,06/02/2019 07:00,77.90000,ug m-3,P
TH4,NO2,06/02/2019 08:00,89.60000,ug m-3,P
